Trade ID,Entry Time,Exit Time,Direction,Entry Price,Exit Price,Lots,SL at Exit,Exit Reason,PnL ($),Equity ($)
82,2024-05-01 17:45:00,2024-05-01 19:45:00,Long,2304.5,2303.71,0.28,2297.55,Opposite Signal,-22.12,11100.76
83,2024-05-01 19:45:00,2024-05-01 21:00:00,Short,2303.71,2303.54,0.32,2309.83,Opposite Signal,5.44,11106.2
84,2024-05-01 21:00:00,2024-05-01 21:30:00,Long (Partial 50%),2303.54,2317.9,0.13,2303.54,Partial TP 1:2,186.64,11292.84
84,2024-05-01 21:00:00,2024-05-01 22:00:00,Long,2303.54,2318.47,0.14,2318.47,Stop Loss,209.01,11501.84
85,2024-05-01 22:30:00,2024-05-01 23:15:00,Short,2314.89,2318.57,0.17,2326.13,Opposite Signal,-62.56,11439.28
86,2024-05-01 23:15:00,2024-05-02 05:30:00,Long,2318.57,2320.91,0.18,2307.57,Opposite Signal,42.12,11481.4
87,2024-05-02 05:30:00,2024-05-02 10:00:00,Short (Partial 50%),2320.91,2312.15,0.22,2320.91,Partial TP 1:2,192.79,11674.2
87,2024-05-02 05:30:00,2024-05-02 13:45:00,Short,2320.91,2298.99,0.23,2298.99,Stop Loss,504.1,12178.3
88,2024-05-02 13:45:00,2024-05-02 15:45:00,Long,2299.28,2294.42,0.41,2294.42,Stop Loss,-199.15,11979.15
89,2024-05-02 15:45:00,2024-05-02 17:15:00,Short,2294.46,2296.25,0.29,2301.17,Opposite Signal,-51.91,11927.24
90,2024-05-02 17:15:00,2024-05-02 22:30:00,Long,2296.25,2303.11,0.22,2287.32,Opposite Signal,150.92,12078.16
91,2024-05-02 22:30:00,2024-05-03 01:00:00,Short,2303.11,2305.01,0.37,2308.38,Opposite Signal,-70.3,12007.86
92,2024-05-03 01:00:00,2024-05-03 03:15:00,Long,2305.01,2300.79,0.47,2300.79,Stop Loss,-198.32,11809.53
93,2024-05-03 03:15:00,2024-05-03 03:45:00,Short,2301.29,2303.93,0.63,2304.46,Opposite Signal,-166.32,11643.21
94,2024-05-03 03:45:00,2024-05-03 05:00:00,Long,2303.93,2300.86,0.65,2300.86,Stop Loss,-199.24,11443.97
95,2024-05-03 05:00:00,2024-05-03 07:00:00,Short,2301.08,2303.39,0.57,2304.58,Opposite Signal,-131.67,11312.3
96,2024-05-03 07:00:00,2024-05-03 09:00:00,Long,2303.39,2303.9,0.73,2300.66,Opposite Signal,37.23,11349.53
97,2024-05-03 09:00:00,2024-05-03 10:30:00,Short,2303.9,2300.78,0.62,2307.09,Opposite Signal,193.44,11542.97
98,2024-05-03 10:30:00,2024-05-03 13:15:00,Long,2300.78,2299.73,0.56,2297.23,Opposite Signal,-58.8,11484.17
99,2024-05-03 13:15:00,2024-05-03 15:30:00,Short,2299.73,2303.16,0.58,2303.16,Stop Loss,-199.21,11284.96
100,2024-05-03 15:30:00,2024-05-03 16:30:00,Long,2303.01,2295.6,0.27,2295.6,Stop Loss,-199.94,11085.02
101,2024-05-03 16:30:00,2024-05-03 17:00:00,Short,2286.29,2297.81,0.17,2297.81,Stop Loss,-195.78,10889.25
102,2024-05-03 18:30:00,2024-05-06 02:30:00,Long,2298.02,2295.31,0.17,2286.42,Opposite Signal,-46.07,10843.18
103,2024-05-06 02:30:00,2024-05-06 03:45:00,Short,2295.31,2295.97,0.43,2299.87,Opposite Signal,-28.38,10814.8
104,2024-05-06 03:45:00,2024-05-06 04:00:00,Long (Partial 50%),2295.97,2305.3,0.21,2295.97,Partial TP 1:2,195.96,11010.76
104,2024-05-06 03:45:00,2024-05-06 06:00:00,Long,2295.97,2309.44,0.21,2309.44,Stop Loss,282.92,11293.68
105,2024-05-06 06:30:00,2024-05-06 08:30:00,Short,2309.33,2312.59,0.38,2314.47,Opposite Signal,-123.88,11169.8
106,2024-05-06 08:30:00,2024-05-06 10:30:00,Long (Partial 50%),2312.59,2321.13,0.23,2312.59,Partial TP 1:2,196.37,11366.18
106,2024-05-06 08:30:00,2024-05-06 11:15:00,Long,2312.59,2319.51,0.23,2319.51,Stop Loss,159.16,11525.33
107,2024-05-06 11:30:00,2024-05-06 12:45:00,Short,2318.72,2321.13,0.42,2323.44,Opposite Signal,-101.22,11424.11
108,2024-05-06 12:45:00,2024-05-06 14:30:00,Long,2321.13,2317.1,0.45,2316.77,Opposite Signal,-181.35,11242.76
109,2024-05-06 14:30:00,2024-05-06 15:30:00,Short,2317.1,2321.3,0.47,2321.3,Stop Loss,-197.57,11045.2
110,2024-05-06 15:30:00,2024-05-06 17:15:00,Long,2324.5,2324.88,0.36,2319.03,Opposite Signal,13.68,11058.88
111,2024-05-06 17:15:00,2024-05-06 19:00:00,Short,2324.88,2326.8,0.27,2332.12,Opposite Signal,-51.84,11007.04
112,2024-05-06 19:00:00,2024-05-06 19:30:00,Long,2326.8,2320.52,0.31,2320.52,Stop Loss,-194.63,10812.4
113,2024-05-06 19:30:00,2024-05-06 23:15:00,Short,2321.86,2328.48,0.3,2328.48,Stop Loss,-198.7,10613.7
114,2024-05-07 01:45:00,2024-05-07 02:00:00,Long,2326.65,2324.17,0.57,2323.17,Opposite Signal,-141.36,10472.34
115,2024-05-07 02:00:00,2024-05-07 03:00:00,Short,2324.17,2326.58,0.55,2327.78,Opposite Signal,-132.55,10339.79
116,2024-05-07 03:00:00,2024-05-07 04:15:00,Long,2326.58,2325.52,0.6,2323.25,Opposite Signal,-63.6,10276.19
117,2024-05-07 04:15:00,2024-05-07 05:15:00,Short,2325.52,2323.09,0.54,2329.22,Opposite Signal,131.22,10407.41
118,2024-05-07 05:15:00,2024-05-07 07:30:00,Long,2323.09,2321.91,0.49,2319.08,Opposite Signal,-57.82,10349.59
119,2024-05-07 07:30:00,2024-05-07 10:30:00,Short,2321.91,2321.54,0.57,2325.4,Opposite Signal,21.09,10370.68
120,2024-05-07 10:30:00,2024-05-07 11:00:00,Long,2321.54,2317.96,0.55,2317.96,Stop Loss,-196.81,10173.86
121,2024-05-07 11:00:00,2024-05-07 14:15:00,Short,2314.04,2316.12,0.43,2318.66,Opposite Signal,-89.44,10084.42
122,2024-05-07 14:15:00,2024-05-07 14:45:00,Long,2316.12,2312.37,0.53,2312.37,Stop Loss,-198.83,9885.59
123,2024-05-07 14:45:00,2024-05-07 15:30:00,Short,2312.33,2316.0,0.54,2316.0,Stop Loss,-198.1,9687.49
124,2024-05-07 15:30:00,2024-05-07 17:45:00,Long,2316.82,2312.56,0.46,2312.56,Stop Loss,-195.77,9491.73
125,2024-05-07 17:45:00,2024-05-07 20:30:00,Short,2314.15,2316.79,0.33,2320.14,Opposite Signal,-87.12,9404.61
126,2024-05-07 20:30:00,2024-05-07 22:15:00,Long,2316.79,2312.74,0.4,2311.79,Opposite Signal,-162.0,9242.61
127,2024-05-07 22:15:00,2024-05-08 01:00:00,Short,2312.74,2316.1,0.5,2316.73,Opposite Signal,-168.0,9074.61
128,2024-05-08 01:00:00,2024-05-08 03:30:00,Long,2316.1,2313.75,0.6,2312.77,Opposite Signal,-141.0,8933.61
129,2024-05-08 03:30:00,2024-05-08 04:30:00,Short (Partial 50%),2313.75,2308.87,0.41,2313.75,Partial TP 1:2,199.88,9133.48
129,2024-05-08 03:30:00,2024-05-08 05:30:00,Short,2313.75,2309.96,0.41,2309.96,Stop Loss,155.36,9288.84
130,2024-05-08 05:30:00,2024-05-08 08:30:00,Long (Partial 50%),2313.54,2320.93,0.27,2313.54,Partial TP 1:2,199.65,9488.5
130,2024-05-08 05:30:00,2024-05-08 08:45:00,Long,2313.54,2317.66,0.27,2315.66,Opposite Signal,111.24,9599.74
131,2024-05-08 08:45:00,2024-05-08 10:15:00,Short (Partial 50%),2317.66,2311.66,0.33,2317.66,Partial TP 1:2,198.01,9797.75
131,2024-05-08 08:45:00,2024-05-08 11:30:00,Short,2317.66,2306.95,0.33,2306.95,Stop Loss,353.56,10151.31
132,2024-05-08 11:30:00,2024-05-08 13:15:00,Long (Partial 50%),2307.11,2315.03,0.25,2307.11,Partial TP 1:2,198.03,10349.34
132,2024-05-08 11:30:00,2024-05-08 14:30:00,Long,2307.11,2313.9,0.25,2313.9,Stop Loss,169.83,10519.17
133,2024-05-08 15:45:00,2024-05-08 17:00:00,Short,2314.52,2312.86,0.42,2319.26,Opposite Signal,69.72,10588.89
134,2024-05-08 17:00:00,2024-05-08 20:00:00,Long,2312.86,2315.4,0.35,2307.21,Opposite Signal,88.9,10677.79
135,2024-05-08 20:00:00,2024-05-09 04:00:00,Short,2315.4,2309.92,0.41,2320.24,Opposite Signal,224.68,10902.47
136,2024-05-09 04:00:00,2024-05-09 04:45:00,Long,2309.92,2309.88,0.9,2307.72,Opposite Signal,-3.6,10898.87
137,2024-05-09 04:45:00,2024-05-09 06:00:00,Short,2309.88,2311.77,0.78,2312.44,Opposite Signal,-147.42,10751.45
138,2024-05-09 06:00:00,2024-05-09 08:15:00,Long (Partial 50%),2311.77,2317.41,0.35,2311.77,Partial TP 1:2,197.48,10948.93
138,2024-05-09 06:00:00,2024-05-09 09:00:00,Long,2311.77,2315.32,0.35,2315.32,Stop Loss,124.3,11073.22
139,2024-05-09 09:30:00,2024-05-09 10:45:00,Short (Partial 50%),2314.02,2307.51,0.3,2314.02,Partial TP 1:2,195.16,11268.38
139,2024-05-09 09:30:00,2024-05-09 11:00:00,Short,2314.02,2311.94,0.31,2314.02,Opposite Signal,64.48,11332.86
140,2024-05-09 11:00:00,2024-05-09 12:15:00,Long,2311.94,2309.74,0.52,2308.12,Opposite Signal,-114.4,11218.46
141,2024-05-09 12:15:00,2024-05-09 13:30:00,Short,2309.74,2312.35,0.54,2313.4,Opposite Signal,-140.94,11077.52
142,2024-05-09 13:30:00,2024-05-09 15:30:00,Long (Partial 50%),2312.35,2319.79,0.26,2312.35,Partial TP 1:2,193.45,11270.97
142,2024-05-09 13:30:00,2024-05-09 16:00:00,Long,2312.35,2323.02,0.27,2323.02,Stop Loss,288.03,11559.0
143,2024-05-09 16:00:00,2024-05-09 16:45:00,Short,2314.78,2321.85,0.28,2321.85,Stop Loss,-198.07,11360.93
144,2024-05-09 16:45:00,2024-05-09 18:45:00,Long,2324.37,2330.35,0.26,2316.9,Opposite Signal,155.48,11516.41
145,2024-05-09 18:45:00,2024-05-09 20:45:00,Short,2330.35,2334.8,0.24,2338.51,Opposite Signal,-106.8,11409.61
146,2024-05-09 20:45:00,2024-05-09 23:00:00,Long (Partial 50%),2334.8,2346.7,0.16,2334.8,Partial TP 1:2,190.47,11600.08
146,2024-05-09 20:45:00,2024-05-10 04:30:00,Long,2334.8,2351.34,0.17,2351.34,Stop Loss,281.18,11881.26
147,2024-05-10 04:30:00,2024-05-10 06:45:00,Short,2350.39,2353.38,0.48,2354.54,Opposite Signal,-143.52,11737.74
148,2024-05-10 06:45:00,2024-05-10 09:15:00,Long (Partial 50%),2353.38,2360.99,0.26,2353.38,Partial TP 1:2,197.74,11935.48
148,2024-05-10 06:45:00,2024-05-10 10:15:00,Long,2353.38,2366.26,0.26,2366.26,Stop Loss,334.96,12270.44
149,2024-05-10 14:00:00,2024-05-10 15:45:00,Short (Partial 50%),2373.06,2363.67,0.21,2373.06,Partial TP 1:2,197.11,12467.55
149,2024-05-10 14:00:00,2024-05-10 16:15:00,Short,2373.06,2371.59,0.21,2371.59,Stop Loss,30.88,12498.43
150,2024-05-10 18:30:00,2024-05-10 22:00:00,Long,2365.92,2365.58,0.25,2358.09,Opposite Signal,-8.5,12489.93
151,2024-05-10 22:00:00,2024-05-13 03:30:00,Short,2365.58,2363.5,0.45,2369.99,Opposite Signal,93.6,12583.53
152,2024-05-13 03:30:00,2024-05-13 04:00:00,Long,2363.5,2360.68,0.71,2360.68,Stop Loss,-199.99,12383.54
153,2024-05-13 04:00:00,2024-05-13 04:45:00,Short,2359.47,2359.11,0.61,2362.74,Opposite Signal,21.96,12405.5
154,2024-05-13 04:45:00,2024-05-13 06:15:00,Long,2359.11,2356.8,0.5,2355.18,Opposite Signal,-115.5,12290.0
155,2024-05-13 06:15:00,2024-05-13 09:00:00,Short (Partial 50%),2356.8,2350.02,0.28,2356.8,Partial TP 1:2,189.88,12479.88
155,2024-05-13 06:15:00,2024-05-13 10:45:00,Short,2356.8,2349.45,0.29,2349.45,Stop Loss,213.2,12693.09
156,2024-05-13 13:30:00,2024-05-13 14:00:00,Long,2343.13,2339.05,0.48,2339.05,Stop Loss,-195.97,12497.11
157,2024-05-13 14:00:00,2024-05-13 14:30:00,Short,2340.14,2344.54,0.45,2344.54,Stop Loss,-198.09,12299.02
158,2024-05-13 14:45:00,2024-05-13 16:30:00,Long,2344.59,2342.75,0.41,2339.77,Opposite Signal,-75.44,12223.58
159,2024-05-13 16:30:00,2024-05-13 22:30:00,Short,2342.75,2338.08,0.36,2348.26,Opposite Signal,168.12,12391.7
160,2024-05-13 22:30:00,2024-05-14 03:30:00,Long,2338.08,2335.09,0.58,2334.67,Opposite Signal,-173.42,12218.28
161,2024-05-14 03:30:00,2024-05-14 04:00:00,Short,2335.09,2337.48,0.83,2337.48,Stop Loss,-198.78,12019.51
162,2024-05-14 04:00:00,2024-05-14 05:45:00,Long,2340.0,2340.4,0.7,2337.17,Opposite Signal,28.0,12047.51
163,2024-05-14 05:45:00,2024-05-14 06:30:00,Short,2340.4,2343.35,0.58,2343.81,Opposite Signal,-171.1,11876.41
164,2024-05-14 06:30:00,2024-05-14 09:00:00,Long,2343.35,2342.49,0.64,2340.24,Opposite Signal,-55.04,11821.37
165,2024-05-14 09:00:00,2024-05-14 10:15:00,Short (Partial 50%),2342.49,2336.54,0.33,2342.49,Partial TP 1:2,196.21,12017.58
165,2024-05-14 09:00:00,2024-05-14 10:45:00,Short,2342.49,2339.18,0.34,2340.87,Opposite Signal,112.54,12130.12
166,2024-05-14 10:45:00,2024-05-14 12:00:00,Long (Partial 50%),2339.18,2346.11,0.28,2339.18,Partial TP 1:2,193.99,12324.11
166,2024-05-14 10:45:00,2024-05-14 13:30:00,Long,2339.18,2344.29,0.28,2344.29,Stop Loss,142.99,12467.1
167,2024-05-14 13:30:00,2024-05-14 15:00:00,Short,2344.41,2346.57,0.52,2348.2,Opposite Signal,-112.32,12354.78
168,2024-05-14 15:00:00,2024-05-14 15:15:00,Long,2346.57,2343.59,0.54,2342.9,Opposite Signal,-160.92,12193.86
169,2024-05-14 15:15:00,2024-05-14 15:30:00,Short,2343.59,2346.53,0.49,2347.63,Opposite Signal,-144.06,12049.8
170,2024-05-14 15:30:00,2024-05-14 18:45:00,Long,2346.53,2347.91,0.38,2341.28,Opposite Signal,52.44,12102.24
171,2024-05-14 18:45:00,2024-05-14 19:30:00,Short,2347.91,2352.14,0.31,2354.19,Opposite Signal,-131.13,11971.11
172,2024-05-14 19:30:00,2024-05-14 22:30:00,Long,2352.14,2355.3,0.32,2346.03,Opposite Signal,101.12,12072.23
173,2024-05-14 22:30:00,2024-05-14 23:45:00,Short,2355.3,2358.17,0.51,2359.2,Opposite Signal,-146.37,11925.86
174,2024-05-14 23:45:00,2024-05-15 02:45:00,Long,2358.17,2355.13,0.65,2355.13,Stop Loss,-197.65,11728.21
175,2024-05-15 02:45:00,2024-05-15 04:30:00,Short,2355.72,2357.94,0.9,2357.94,Stop Loss,-199.81,11528.4
176,2024-05-15 04:30:00,2024-05-15 07:30:00,Long,2357.36,2358.15,0.83,2354.96,Opposite Signal,65.57,11593.97
177,2024-05-15 07:30:00,2024-05-15 08:45:00,Short,2358.15,2358.47,0.85,2360.48,Opposite Signal,-27.2,11566.77
178,2024-05-15 08:45:00,2024-05-15 10:30:00,Long (Partial 50%),2358.47,2363.4,0.4,2358.47,Partial TP 1:2,197.31,11764.08
178,2024-05-15 08:45:00,2024-05-15 12:30:00,Long,2358.47,2370.69,0.41,2370.69,Stop Loss,500.99,12265.07
179,2024-05-15 12:30:00,2024-05-15 15:00:00,Short (Partial 50%),2368.76,2360.89,0.25,2368.76,Partial TP 1:2,196.68,12461.75
179,2024-05-15 12:30:00,2024-05-15 15:30:00,Short,2368.76,2364.1,0.25,2364.1,Stop Loss,116.46,12578.22
180,2024-05-15 15:30:00,2024-05-15 16:15:00,Long,2375.8,2369.16,0.3,2369.16,Stop Loss,-199.14,12379.08
181,2024-05-15 16:15:00,2024-05-15 16:45:00,Short (Partial 50%),2366.95,2352.39,0.13,2366.95,Partial TP 1:2,189.29,12568.37
181,2024-05-15 16:15:00,2024-05-15 17:15:00,Short,2366.95,2366.95,0.14,2366.95,Stop Loss,0.0,12568.37
182,2024-05-15 17:15:00,2024-05-15 18:45:00,Long,2366.64,2377.54,0.2,2356.78,Opposite Signal,218.0,12786.37
183,2024-05-15 18:45:00,2024-05-15 19:15:00,Short,2377.54,2384.98,0.2,2387.12,Opposite Signal,-148.8,12637.57
184,2024-05-15 19:15:00,2024-05-16 04:45:00,Long,2384.98,2391.51,0.21,2375.74,Opposite Signal,137.13,12774.7
185,2024-05-16 04:45:00,2024-05-16 07:30:00,Short,2391.51,2391.27,0.43,2396.16,Opposite Signal,10.32,12785.02
186,2024-05-16 07:30:00,2024-05-16 08:45:00,Long,2391.27,2390.19,0.5,2387.32,Opposite Signal,-54.0,12731.02
187,2024-05-16 08:45:00,2024-05-16 10:15:00,Short,2390.19,2389.38,0.55,2393.83,Opposite Signal,44.55,12775.57
188,2024-05-16 10:15:00,2024-05-16 11:15:00,Long,2389.38,2386.26,0.5,2385.42,Opposite Signal,-156.0,12619.57
189,2024-05-16 11:15:00,2024-05-16 13:45:00,Short,2386.26,2384.88,0.49,2390.27,Opposite Signal,67.62,12687.19
190,2024-05-16 13:45:00,2024-05-16 14:15:00,Long,2384.88,2382.47,0.53,2381.11,Opposite Signal,-127.73,12559.46
191,2024-05-16 14:15:00,2024-05-16 16:15:00,Short (Partial 50%),2382.47,2374.28,0.24,2382.47,Partial TP 1:2,196.52,12755.98
191,2024-05-16 14:15:00,2024-05-16 17:00:00,Short,2382.47,2377.5,0.24,2377.5,Stop Loss,119.26,12875.24
192,2024-05-16 18:15:00,2024-05-16 21:15:00,Long,2380.29,2378.74,0.29,2373.49,Opposite Signal,-44.95,12830.29
193,2024-05-16 21:15:00,2024-05-17 02:00:00,Short,2378.74,2379.48,0.45,2383.09,Opposite Signal,-33.3,12796.99
194,2024-05-17 02:00:00,2024-05-17 02:45:00,Long,2379.48,2377.77,0.8,2377.01,Opposite Signal,-136.8,12660.19
195,2024-05-17 02:45:00,2024-05-17 05:15:00,Short,2377.77,2380.05,0.87,2380.05,Stop Loss,-198.59,12461.59
196,2024-05-17 05:15:00,2024-05-17 05:30:00,Long,2380.94,2378.35,0.77,2378.35,Stop Loss,-199.5,12262.1
197,2024-05-17 05:30:00,2024-05-17 06:45:00,Short,2377.62,2377.82,0.7,2380.48,Opposite Signal,-14.0,12248.1
198,2024-05-17 06:45:00,2024-05-17 09:15:00,Long (Partial 50%),2377.82,2383.98,0.32,2377.82,Partial TP 1:2,197.09,12445.19
198,2024-05-17 06:45:00,2024-05-17 10:30:00,Long,2377.82,2384.76,0.32,2384.76,Stop Loss,221.97,12667.16
199,2024-05-17 10:30:00,2024-05-17 13:30:00,Short,2383.35,2385.5,0.62,2386.56,Opposite Signal,-133.3,12533.86
200,2024-05-17 13:30:00,2024-05-17 15:45:00,Long (Partial 50%),2385.5,2393.06,0.26,2385.5,Partial TP 1:2,196.57,12730.43
200,2024-05-17 13:30:00,2024-05-17 16:30:00,Long,2385.5,2399.29,0.26,2399.29,Stop Loss,358.63,13089.06
201,2024-05-17 16:30:00,2024-05-17 17:15:00,Short,2398.12,2404.3,0.32,2404.3,Stop Loss,-197.64,12891.42
202,2024-05-17 17:15:00,2024-05-17 18:00:00,Long,2405.86,2408.0,0.28,2398.88,Opposite Signal,59.92,12951.34
203,2024-05-17 18:00:00,2024-05-17 19:00:00,Short,2408.0,2413.02,0.23,2416.45,Opposite Signal,-115.46,12835.88
204,2024-05-17 19:00:00,2024-05-17 22:00:00,Long,2413.02,2414.41,0.23,2404.58,Opposite Signal,31.97,12867.85
205,2024-05-17 22:00:00,2024-05-17 23:30:00,Short,2414.41,2420.6,0.32,2420.6,Stop Loss,-198.2,12669.65
206,2024-05-20 01:00:00,2024-05-20 04:00:00,Long (Partial 50%),2418.46,2431.95,0.14,2418.46,Partial TP 1:2,188.83,12858.48
206,2024-05-20 01:00:00,2024-05-20 05:45:00,Long,2418.46,2429.18,0.14,2429.18,Stop Loss,150.12,13008.6
207,2024-05-20 09:15:00,2024-05-20 10:00:00,Short,2440.56,2441.54,0.27,2447.79,Opposite Signal,-26.46,12982.14
208,2024-05-20 10:00:00,2024-05-20 13:00:00,Long,2441.54,2441.32,0.25,2433.55,Opposite Signal,-5.5,12976.64
209,2024-05-20 13:00:00,2024-05-20 14:30:00,Short (Partial 50%),2441.32,2427.81,0.14,2441.32,Partial TP 1:2,189.14,13165.78
209,2024-05-20 13:00:00,2024-05-20 16:00:00,Short,2441.32,2416.41,0.14,2416.41,Stop Loss,348.78,13514.57
210,2024-05-20 16:00:00,2024-05-20 22:15:00,Long,2417.96,2429.15,0.19,2407.75,Opposite Signal,212.61,13727.18
211,2024-05-20 22:15:00,2024-05-21 01:15:00,Short,2429.15,2430.38,0.33,2435.06,Opposite Signal,-40.59,13686.59
212,2024-05-21 01:15:00,2024-05-21 02:15:00,Long,2430.38,2426.53,0.36,2424.95,Opposite Signal,-138.6,13547.99
213,2024-05-21 02:15:00,2024-05-21 03:45:00,Short,2426.53,2428.85,0.43,2431.16,Opposite Signal,-99.76,13448.23
214,2024-05-21 03:45:00,2024-05-21 04:30:00,Long,2428.85,2424.67,0.47,2424.67,Stop Loss,-196.36,13251.87
215,2024-05-21 04:45:00,2024-05-21 06:15:00,Short (Partial 50%),2420.37,2408.0,0.16,2420.37,Partial TP 1:2,197.94,13449.81
215,2024-05-21 04:45:00,2024-05-21 07:30:00,Short,2420.37,2415.37,0.16,2416.38,Opposite Signal,80.0,13529.81
216,2024-05-21 07:30:00,2024-05-21 09:45:00,Long,2415.37,2410.57,0.33,2409.42,Opposite Signal,-158.4,13371.41
217,2024-05-21 09:45:00,2024-05-21 10:15:00,Short,2410.57,2416.5,0.33,2416.5,Stop Loss,-195.79,13175.63
218,2024-05-21 10:15:00,2024-05-21 11:00:00,Long,2416.72,2417.25,0.32,2410.54,Opposite Signal,16.96,13192.59
219,2024-05-21 11:00:00,2024-05-21 13:45:00,Short,2417.25,2419.8,0.32,2423.45,Opposite Signal,-81.6,13110.99
220,2024-05-21 13:45:00,2024-05-21 16:15:00,Long (Partial 50%),2419.8,2430.34,0.18,2419.8,Partial TP 1:2,189.68,13300.66
220,2024-05-21 13:45:00,2024-05-21 18:15:00,Long,2419.8,2427.59,0.19,2427.59,Stop Loss,147.94,13448.6
221,2024-05-21 18:30:00,2024-05-21 22:00:00,Short,2423.77,2423.29,0.29,2430.64,Opposite Signal,13.92,13462.52
222,2024-05-21 22:00:00,2024-05-21 23:45:00,Long,2423.29,2420.76,0.39,2418.21,Opposite Signal,-98.67,13363.85
223,2024-05-21 23:45:00,2024-05-22 04:00:00,Short,2420.76,2422.06,0.56,2424.3,Opposite Signal,-72.8,13291.05
224,2024-05-22 04:00:00,2024-05-22 04:30:00,Long,2422.06,2419.43,0.76,2419.43,Stop Loss,-199.6,13091.44
225,2024-05-22 04:30:00,2024-05-22 04:45:00,Short,2419.81,2422.57,0.72,2422.57,Stop Loss,-198.43,12893.01
226,2024-05-22 04:45:00,2024-05-22 05:30:00,Long,2421.87,2421.87,0.67,2418.93,Opposite Signal,0.0,12893.01
227,2024-05-22 05:30:00,2024-05-22 06:45:00,Short (Partial 50%),2421.87,2414.68,0.27,2421.87,Partial TP 1:2,194.16,13087.17
227,2024-05-22 05:30:00,2024-05-22 07:15:00,Short,2421.87,2415.63,0.28,2415.63,Stop Loss,174.65,13261.82
228,2024-05-22 08:45:00,2024-05-22 09:15:00,Long,2417.08,2414.04,0.44,2412.59,Opposite Signal,-133.76,13128.06
229,2024-05-22 09:15:00,2024-05-22 09:45:00,Short,2414.04,2417.06,0.46,2418.37,Opposite Signal,-138.92,12989.14
230,2024-05-22 09:45:00,2024-05-22 10:15:00,Long,2417.06,2412.97,0.45,2412.7,Opposite Signal,-184.05,12805.09
231,2024-05-22 10:15:00,2024-05-22 10:30:00,Short,2412.97,2416.52,0.42,2417.64,Opposite Signal,-149.1,12655.99
232,2024-05-22 10:30:00,2024-05-22 11:15:00,Long,2416.52,2411.62,0.4,2411.62,Stop Loss,-196.17,12459.81
233,2024-05-22 11:15:00,2024-05-22 11:30:00,Short,2410.76,2415.69,0.4,2415.69,Stop Loss,-197.13,12262.68
234,2024-05-22 11:30:00,2024-05-22 14:00:00,Long,2416.01,2413.53,0.38,2410.77,Opposite Signal,-94.24,12168.44
235,2024-05-22 14:00:00,2024-05-22 14:30:00,Short (Partial 50%),2413.53,2405.76,0.25,2413.53,Partial TP 1:2,194.13,12362.57
235,2024-05-22 14:00:00,2024-05-22 15:15:00,Short,2413.53,2412.13,0.26,2412.13,Stop Loss,36.41,12398.98
236,2024-05-22 15:15:00,2024-05-22 16:00:00,Long,2414.71,2409.19,0.36,2409.19,Stop Loss,-198.68,12200.3
237,2024-05-22 16:00:00,2024-05-22 17:00:00,Short (Partial 50%),2409.71,2397.99,0.17,2409.71,Partial TP 1:2,199.27,12399.57
237,2024-05-22 16:00:00,2024-05-22 18:00:00,Short,2409.71,2392.42,0.17,2392.42,Stop Loss,293.87,12693.44
238,2024-05-22 19:00:00,2024-05-22 20:30:00,Long,2392.53,2387.49,0.23,2384.11,Opposite Signal,-115.92,12577.52
239,2024-05-22 20:30:00,2024-05-23 02:15:00,Short,2387.49,2381.97,0.28,2394.55,Opposite Signal,154.56,12732.08
240,2024-05-23 02:15:00,2024-05-23 03:45:00,Long,2381.97,2380.31,0.54,2378.32,Opposite Signal,-89.64,12642.44
241,2024-05-23 03:45:00,2024-05-23 04:15:00,Short (Partial 50%),2380.31,2373.7,0.3,2380.31,Partial TP 1:2,198.42,12840.86
241,2024-05-23 03:45:00,2024-05-23 05:00:00,Short,2380.31,2375.65,0.3,2375.65,Stop Loss,139.79,12980.65
242,2024-05-23 07:00:00,2024-05-23 08:30:00,Long,2372.83,2368.25,0.43,2368.25,Stop Loss,-196.79,12783.86
243,2024-05-23 08:30:00,2024-05-23 09:00:00,Short (Partial 50%),2366.48,2357.37,0.21,2366.48,Partial TP 1:2,191.38,12975.24
243,2024-05-23 08:30:00,2024-05-23 09:15:00,Short,2366.48,2366.48,0.22,2366.48,Stop Loss,0.0,12975.24
244,2024-05-23 09:15:00,2024-05-23 10:30:00,Long,2366.7,2359.97,0.29,2359.97,Stop Loss,-195.2,12780.04
245,2024-05-23 10:30:00,2024-05-23 11:30:00,Short,2358.91,2361.26,0.32,2364.99,Opposite Signal,-75.2,12704.84
246,2024-05-23 11:30:00,2024-05-23 15:30:00,Long,2361.26,2363.12,0.34,2355.43,Opposite Signal,63.24,12768.08
247,2024-05-23 15:30:00,2024-05-23 16:00:00,Short,2363.12,2367.92,0.41,2367.92,Stop Loss,-196.89,12571.19
248,2024-05-23 16:00:00,2024-05-23 16:45:00,Long,2366.34,2360.71,0.35,2360.71,Stop Loss,-197.13,12374.05
249,2024-05-23 16:45:00,2024-05-23 17:30:00,Short (Partial 50%),2358.59,2342.56,0.12,2358.59,Partial TP 1:2,192.36,12566.42
249,2024-05-23 16:45:00,2024-05-23 18:45:00,Short,2358.59,2347.85,0.12,2347.85,Stop Loss,128.86,12695.28
250,2024-05-24 01:15:00,2024-05-24 03:15:00,Long,2331.97,2328.85,0.43,2327.38,Opposite Signal,-134.16,12561.12
